2024/07/16 00:05:23,1.68420349186213,147.76
2024/07/16 00:15:22,3.38497369921179,56.63
2024/07/16 00:25:22,3.27456351267018,53.66
2024/07/16 00:35:22,3.40484289254754,54.69
2024/07/16 00:45:22,3.3550428175254,60.09
2024/07/16 00:55:22,3.78095497588243,60.06
2024/07/16 01:05:22,3.1772568296733,58.93
2024/07/16 01:15:22,3.36005321862293,57.81
2024/07/16 01:25:23,3.32503557593059,48.86
2024/07/16 01:35:22,3.9387749012229,55.03
2024/07/16 01:45:23,2.82255225040529,54.91
2024/07/16 01:55:22,3.4988966035887,49.52
2024/07/16 02:05:23,3.2970688430289,49.17
2024/07/16 02:15:22,3.7217003305239,48.01
2024/07/16 02:25:22,3.47704551806501,54.73
2024/07/16 02:35:22,3.7449297305039,50.23
2024/07/16 02:45:22,3.47297400177359,51.92
2024/07/16 02:55:22,3.10169769362971,46.74
2024/07/16 03:05:22,3.70163638760661,50.99
2024/07/16 03:15:22,3.85107747215384,48.44
2024/07/16 03:25:22,4.32900822222167,50.79
2024/07/16 03:35:21,3.28950469947003,54.56
2024/07/16 03:45:21,3.90789860725421,52.91
2024/07/16 03:55:21,3.54575010782734,49.92
2024/07/16 04:05:21,4.09563491530532,46.84
2024/07/16 04:15:21,3.58277702308712,49.21
2024/07/16 04:25:21,3.81195172777086,50.34
2024/07/16 04:35:22,3.47461364304718,49.11
2024/07/16 04:45:22,3.67826386640337,46.91
2024/07/16 04:55:22,3.87457846570683,47.69
2024/07/16 05:05:21,3.78845663920795,55.85
2024/07/16 05:15:21,3.73398506539764,52.05
2024/07/16 05:25:21,3.80120054893044,49.77
2024/07/16 05:35:21,3.5163448625418,52.21
2024/07/16 05:45:22,3.5492590606094,48.35
2024/07/16 05:55:22,3.75354322219292,56.21
2024/07/16 06:05:22,3.82528844327741,49.92
2024/07/16 06:15:22,3.85688542571906,47.47
2024/07/16 06:25:22,3.60685783099588,53.17
2024/07/16 06:35:22,3.21993021287441,46.95
2024/07/16 06:45:22,3.48293982948628,49.40
2024/07/16 06:55:22,3.41867522804722,48.29
2024/07/16 07:05:21,3.53781364016023,53.36
2024/07/16 07:15:22,3.6208146794122,49.77
2024/07/16 07:25:22,3.74400331663904,46.52
2024/07/16 07:35:22,3.78305979042956,52.80
2024/07/16 07:45:21,3.39195285160115,49.07
2024/07/16 07:55:22,3.70414326573779,48.52
2024/07/16 08:05:22,3.75547325878627,49.59
2024/07/16 08:15:22,3.53035223456183,51.06
2024/07/16 08:25:22,3.60272639899629,53.08
2024/07/16 08:35:22,3.84400422348401,55.29
2024/07/16 08:45:22,3.61971465592972,51.83
2024/07/16 08:55:21,8.59831122411593,46.62
2024/07/16 09:05:22,7.43374705285079,48.79
2024/07/16 09:15:21,5.39407911845744,45.32
2024/07/16 09:25:22,4.73270079366774,50.61
2024/07/16 09:35:21,4.14287527977164,49.69
2024/07/16 09:45:22,2.38518942664678,68.22
2024/07/16 09:55:22,1.68694131192525,47.64
2024/07/16 10:05:22,4.2936946906785,48.62
2024/07/16 10:15:21,3.94079086769907,50.51
2024/07/16 10:25:22,4.33358658690409,47.19
2024/07/16 10:35:21,3.93825022518265,47.73
2024/07/16 10:45:22,1.65202286069235,53.94
2024/07/16 10:55:21,5.09053036916149,47.19
2024/07/16 11:05:22,5.04406505381421,45.91
2024/07/16 11:15:22,4.77935552891702,50.03
2024/07/16 11:25:22,4.48992860338187,49.10
2024/07/16 11:35:22,6.0126728876368,51.99
2024/07/16 11:45:21,6.23870367010043,47.77
2024/07/16 11:55:21,6.27780967723998,48.85
2024/07/16 12:05:21,6.42246043692478,46.44
2024/07/16 12:15:22,6.13815063004858,52.05
2024/07/16 12:25:22,5.85870157245358,45.99
2024/07/16 12:35:22,4.976658261547,48.45
2024/07/16 12:45:22,4.79539374633683,47.24
2024/07/16 12:55:22,4.7577835191816,50.64
2024/07/16 13:05:21,5.5025816405585,50.59
2024/07/16 13:15:21,2.30773081678525,62.01
2024/07/16 13:25:22,5.08823182436479,53.23
2024/07/16 13:35:21,4.35073214728629,50.33
2024/07/16 13:45:22,4.80028649935313,51.12
2024/07/16 13:55:22,4.53517874702519,49.18
2024/07/16 14:05:24,4.56101306855238,56.18
2024/07/16 14:15:22,4.57381543073508,50.68
2024/07/16 14:25:21,3.97559536281958,49.16
2024/07/16 14:35:22,4.14910989348144,47.13
2024/07/16 14:45:22,3.79942479168957,53.63
2024/07/16 14:55:22,3.55414822961952,46.58
2024/07/16 15:05:21,4.08185586021096,50.49
2024/07/16 15:15:22,4.77228424886842,49.96
2024/07/16 15:25:22,5.14757069584562,53.92
2024/07/16 15:35:22,4.79345383387017,52.60
2024/07/16 15:45:22,4.47429962296569,47.45
2024/07/16 15:55:22,5.12821292036151,50.37
2024/07/16 16:05:22,5.1746072426061,54.00
2024/07/16 16:15:22,4.59090062883159,50.74
2024/07/16 16:25:22,5.60199103522661,50.51
2024/07/16 16:35:22,5.85443027884193,48.71
2024/07/16 16:45:22,5.3578437678865,47.60
2024/07/16 16:55:22,5.59578779444869,51.38
2024/07/16 17:05:22,5.39766644675122,51.44
2024/07/16 17:15:22,5.39993776397046,55.02
2024/07/16 17:25:21,3.94477886841948,51.75
2024/07/16 17:35:23,5.4896521827844,47.35
2024/07/16 17:45:22,5.1708348819465,47.56
2024/07/16 17:55:22,5.20789835545933,52.73
2024/07/16 18:05:22,5.23213857138545,47.51
2024/07/16 18:15:22,5.15807276912347,46.97
2024/07/16 18:25:22,5.1547784788901,52.40
2024/07/16 18:35:24,5.58866894164849,54.71
2024/07/16 18:45:22,6.02654190436055,52.81
2024/07/16 18:55:22,5.66892620617034,48.63
2024/07/16 19:05:22,6.27275197503082,56.34
2024/07/16 19:15:22,5.55380155834024,53.53
2024/07/16 19:25:22,5.0450947384707,47.33
2024/07/16 19:35:25,4.9561000927855,1055.04
2024/07/16 19:45:38,6.91626290078001,1054.33
2024/07/16 19:55:22,6.90949751444743,52.70
2024/07/16 20:05:22,9.01553342830076,52.60
2024/07/16 20:15:22,4.43377516369916,54.34
2024/07/16 20:25:22,4.51421455629174,47.45
2024/07/16 20:35:22,4.83846278544928,51.25
2024/07/16 20:45:22,4.8892895599,52.92
2024/07/16 20:55:22,4.54089132877879,50.10
2024/07/16 21:05:22,4.04004203554473,53.48
2024/07/16 21:15:22,4.79656417373974,49.50
2024/07/16 21:25:23,3.82499475571842,56.31
2024/07/16 21:35:22,3.54189279616367,50.61
2024/07/16 21:45:22,3.67175088121006,49.78
2024/07/16 21:55:22,3.58605038032487,50.65
2024/07/16 22:05:22,3.63517177997955,52.68
2024/07/16 22:15:54,3.79994142529315,47.31
2024/07/16 22:25:22,3.5344411457642,51.33
2024/07/16 22:35:22,3.65510134727949,47.68
2024/07/16 22:45:23,3.49578263441577,50.87
2024/07/16 22:55:24,1.47847250762999,60.63
2024/07/16 23:05:22,3.98266232627582,51.96
2024/07/16 23:15:22,3.98303243834531,52.11
2024/07/16 23:25:22,4.53283115731228,49.88
2024/07/16 23:35:13,0,304.10
