Time,Value
2024/07/18 12:18:03,-1
2024/07/18 12:23:03,874.12
2024/07/18 12:28:03,869.49
2024/07/18 12:29:43,869.69
2024/07/18 12:34:43,878.21
2024/07/18 12:39:43,721.8
2024/07/18 12:44:43,902.15
2024/07/18 12:49:43,906.03
2024/07/18 12:54:42,887.91
2024/07/18 12:59:42,905.22
