Time,Value
2024/07/21 07:44:19,54.74
2024/07/21 07:49:19,61.91
2024/07/21 07:54:18,102.34
2024/07/21 07:59:18,131.59
2024/07/21 08:04:18,65.22
2024/07/21 08:09:18,225.77
2024/07/21 08:14:18,51.94
2024/07/21 08:19:18,127.42
2024/07/21 08:24:18,163.39
2024/07/21 08:29:18,35.15
2024/07/21 08:34:18,75.15
2024/07/21 08:39:18,232.23
2024/07/21 08:44:18,117.35
2024/07/21 08:49:18,71.3
2024/07/21 08:54:18,112.48
2024/07/21 08:59:18,43.37
2024/07/21 09:04:18,57.82
2024/07/21 09:09:18,110.95
2024/07/21 09:14:18,52.85
2024/07/21 09:19:18,103.61
2024/07/21 09:24:18,112.81
2024/07/21 09:29:18,82.3
2024/07/21 09:34:18,49.86
2024/07/21 09:39:18,65.04
2024/07/21 09:44:18,61.83
2024/07/21 09:49:18,55.03
2024/07/21 09:54:18,53.98
2024/07/21 09:59:18,171.31
2024/07/21 10:04:18,41.08
2024/07/21 10:09:18,75.54
2024/07/21 10:14:18,73.83
2024/07/21 10:19:18,79.11
2024/07/21 10:24:18,39.16
2024/07/21 10:29:18,87.5
2024/07/21 10:34:18,118.99
2024/07/21 10:39:18,99.64
2024/07/21 10:44:18,43.06
2024/07/21 10:49:18,71.49
2024/07/21 10:54:18,111.49
2024/07/21 10:59:18,90.85
2024/07/21 11:04:18,68.78
2024/07/21 11:09:18,139.84
2024/07/21 11:14:18,30.57
2024/07/21 11:19:18,92.73
2024/07/21 11:24:18,61.37
2024/07/21 11:29:18,45.07
2024/07/21 11:34:18,57.57
2024/07/21 11:39:18,122.18
2024/07/21 11:44:18,50.89
2024/07/21 11:49:18,181.28
2024/07/21 11:54:18,79.06
2024/07/21 11:59:18,52.95
2024/07/21 12:04:18,55.21
2024/07/21 12:09:18,79.39
2024/07/21 12:14:18,54.41
2024/07/21 12:19:18,180.79
2024/07/21 12:24:18,105.19
2024/07/21 12:29:18,47.26
2024/07/21 12:34:18,-1
2024/07/21 12:39:18,82.1
2024/07/21 12:44:18,59.66
2024/07/21 12:49:18,204.47
2024/07/21 12:54:18,25.76
2024/07/21 12:59:18,166.91
2024/07/21 13:04:18,27.14
2024/07/21 13:09:18,57.58
2024/07/21 13:14:18,179.78
2024/07/21 13:19:18,46.16
2024/07/21 13:24:18,19.94
2024/07/21 13:29:18,59.43
2024/07/21 13:34:18,34.07
2024/07/21 13:39:18,44.22
2024/07/21 13:44:18,27.57
2024/07/21 13:49:18,56.17
2024/07/21 13:54:18,47.65
2024/07/21 13:59:18,33.71
2024/07/21 14:04:18,69.86
2024/07/21 14:09:18,90.01
2024/07/21 14:14:18,46.02
2024/07/21 14:19:18,93.54
2024/07/21 14:24:18,95.52
2024/07/21 14:29:18,162.44
2024/07/21 14:34:18,64.77
2024/07/21 14:39:18,30.64
2024/07/21 14:44:18,46.39
2024/07/21 14:49:18,67.53
2024/07/21 14:54:18,26.19
2024/07/21 14:59:18,23.74
2024/07/21 15:04:18,40.48
2024/07/21 15:09:18,46.95
2024/07/21 15:14:18,39.33
2024/07/21 15:19:18,34.92
2024/07/21 15:24:18,44.8
2024/07/21 15:29:18,70.54
2024/07/21 15:34:18,124.19
2024/07/21 15:39:18,-1
2024/07/21 15:44:18,-1
2024/07/21 15:49:18,-1
2024/07/21 15:54:18,-1
2024/07/21 15:59:18,-1
2024/07/21 16:04:18,-1
2024/07/21 16:09:18,-1
2024/07/21 16:14:18,2.89
2024/07/21 16:19:18,9.21
2024/07/21 16:24:18,-1
2024/07/21 16:29:18,-1
2024/07/21 16:34:18,5.03
2024/07/21 16:39:18,5.87
2024/07/21 16:44:18,-1
2024/07/21 16:49:18,8.3
2024/07/21 16:54:18,7.15
2024/07/21 16:59:18,7.39
2024/07/21 17:04:18,5.31
2024/07/21 17:09:18,-1
2024/07/21 17:14:18,-1
2024/07/21 17:19:18,3.56
2024/07/21 17:24:18,7.58
2024/07/21 17:29:18,-1
2024/07/21 17:34:18,8.7
2024/07/21 17:39:18,8.67
2024/07/21 17:44:18,6.85
2024/07/21 17:49:18,4.85
2024/07/21 17:54:18,-1
2024/07/21 17:59:18,7.15
2024/07/21 18:04:18,-1
2024/07/21 18:09:18,-1
2024/07/21 18:14:18,3.72
2024/07/21 18:19:18,33.74
2024/07/21 18:24:18,28.41
2024/07/21 18:29:18,49.74
2024/07/21 18:34:18,31.34
2024/07/21 18:39:18,25.72
2024/07/21 18:44:18,45.54
2024/07/21 18:49:17,31.55
2024/07/21 18:54:17,17.44
2024/07/21 18:59:17,24.14
2024/07/21 19:04:17,26.65
2024/07/21 19:09:17,30.05
2024/07/21 19:14:17,16.78
2024/07/21 19:19:17,41.57
2024/07/21 19:24:17,22.41
2024/07/21 19:29:17,35.12
2024/07/21 19:34:17,30.94
2024/07/21 19:39:17,24.4
2024/07/21 19:44:17,22.16
2024/07/21 19:49:17,50.87
2024/07/21 19:54:17,40.89
2024/07/21 19:59:17,47.42
2024/07/21 20:04:17,21.39
2024/07/21 20:09:17,48.72
2024/07/21 20:14:17,21.7
2024/07/21 20:19:17,22.23
2024/07/21 20:24:17,25.01
2024/07/21 20:29:17,37.65
2024/07/21 20:34:17,20.46
2024/07/21 20:39:17,44.64
2024/07/21 20:44:17,29.78
2024/07/21 20:49:17,30.77
2024/07/21 20:54:17,28.89
2024/07/21 20:59:17,34.49
2024/07/21 21:04:16,21.04
2024/07/21 21:09:16,19.31
2024/07/21 21:14:16,34.54
2024/07/21 21:19:16,-1
2024/07/21 21:24:16,52.24
2024/07/21 21:29:16,44.21
2024/07/21 21:34:16,26.13
2024/07/21 21:39:16,47.4
2024/07/21 21:44:16,37.44
2024/07/21 21:49:16,30.79
2024/07/21 21:54:16,31.15
2024/07/21 21:59:16,43.71
2024/07/21 22:04:16,42
2024/07/21 22:09:16,26.16
2024/07/21 22:14:16,32.82
2024/07/21 22:19:16,20.75
2024/07/21 22:24:16,33.4
2024/07/21 22:29:16,21.32
2024/07/21 22:34:16,30.99
2024/07/21 22:39:16,28.55
2024/07/21 22:44:16,42.58
2024/07/21 22:49:16,41.56
2024/07/21 22:54:16,23.84
2024/07/21 22:59:16,28.99
2024/07/21 23:04:16,4.18
2024/07/21 23:09:16,123.48
2024/07/21 23:14:16,266.11
2024/07/21 23:19:16,20.71
2024/07/21 23:24:16,181.86
2024/07/21 23:29:16,206.21
2024/07/21 23:34:16,228.98
2024/07/21 23:39:16,80.98
2024/07/21 23:44:16,289.47
2024/07/21 23:49:16,243.25
2024/07/21 23:54:16,184.27
2024/07/21 23:59:16,114.73
2024/08/21 00:01:29,209.84
2024/08/21 00:06:29,163.37
2024/08/21 00:11:29,51.63
2024/08/21 00:16:29,74.74
2024/08/21 00:21:29,248.66
2024/08/21 00:26:29,129.72
2024/08/21 00:31:28,-1
2024/08/21 00:36:28,41.68
2024/08/21 00:41:28,175.67
2024/08/21 00:46:28,278.32
2024/08/21 00:51:28,92.88
2024/08/21 00:56:28,184.55
2024/08/21 01:01:28,178.47
2024/08/21 01:06:28,79.4
2024/08/21 01:11:28,141.24
2024/08/21 01:16:28,108.38
2024/08/21 01:21:28,211.75
2024/08/21 01:26:28,224.93
2024/08/21 01:31:28,96.91
2024/08/21 01:36:28,227.59
2024/08/21 01:41:28,126.29
2024/08/21 01:46:28,123.17
2024/08/21 01:51:28,253.08
2024/08/21 01:56:28,124.04
2024/08/21 02:01:28,149.84
2024/08/21 02:06:28,187.43
2024/08/21 02:11:28,113.85
2024/08/21 02:16:28,93.52
2024/08/21 02:21:28,175.9
2024/08/21 02:26:28,134.97
2024/08/21 02:31:28,245.74
2024/08/21 02:36:28,320.92
2024/08/21 02:41:28,97.78
2024/08/21 02:46:28,97.45
2024/08/21 02:51:28,157.4
2024/08/21 02:56:28,190.1
2024/08/21 03:01:28,53.33
2024/08/21 03:06:27,91.57
2024/08/21 03:11:27,233.18
2024/08/21 03:16:27,262.72
2024/08/21 03:21:27,-1
2024/08/21 03:26:27,75.14
2024/08/21 03:31:27,188.92
2024/08/21 03:36:27,75.93
2024/08/21 03:41:27,230.13
2024/08/21 03:46:27,271.53
2024/08/21 03:51:27,117.95
2024/08/21 03:56:27,129.54
2024/08/21 04:01:27,180.09
2024/08/21 04:06:27,197.88
2024/08/21 04:11:27,281.53
2024/08/21 04:16:27,309.67
2024/08/21 04:21:27,187.93
2024/08/21 04:26:27,163.26
2024/08/21 04:31:27,195.14
2024/08/21 04:36:27,337.56
2024/08/21 04:41:27,242.36
2024/08/21 04:46:27,287.61
2024/08/21 04:51:27,289.34
2024/08/21 04:56:27,199.83
2024/08/21 05:01:27,201.42
2024/08/21 05:06:27,249.84
2024/08/21 05:11:27,110.01
2024/08/21 05:16:27,191.83
2024/08/21 05:21:27,242.72
2024/08/21 05:26:27,224.48
2024/08/21 05:31:27,211.27
2024/08/21 05:36:27,130.98
2024/08/21 05:41:27,165.84
2024/08/21 05:46:27,179.37
2024/08/21 05:51:27,102.83
2024/08/21 05:56:27,245.12
2024/08/21 06:01:27,177.94
2024/08/21 06:06:27,311.7
2024/08/21 06:11:27,152.68
2024/08/21 06:16:27,79.53
2024/08/21 06:21:27,122.97
2024/08/21 06:26:27,174.47
2024/08/21 06:31:27,87.69
2024/08/21 06:36:27,249.7
2024/08/21 06:41:27,102.48
2024/08/21 06:46:27,211.98
2024/08/21 06:51:27,106.54
2024/08/21 06:56:27,162.7
2024/08/21 07:01:27,189.99
2024/08/21 07:06:27,218.89
2024/08/21 07:11:27,239.22
2024/08/21 07:16:27,139.57
2024/08/21 07:21:27,31.39
2024/08/21 07:26:27,131.14
2024/08/21 07:31:27,214
2024/08/21 07:36:27,83.69
2024/08/21 07:41:27,100.88
2024/08/21 07:46:27,139.29
2024/08/21 07:51:27,140.4
2024/08/21 07:56:27,101.37
2024/08/21 08:01:27,136.6
2024/08/21 08:06:27,113.74
2024/08/21 08:11:27,32.48
2024/08/21 08:16:27,38.72
2024/08/21 08:21:27,94.3
2024/08/21 08:26:27,161.72
2024/08/21 08:31:27,175.13
2024/08/21 08:36:27,67.76
2024/08/21 08:41:27,79.47
2024/08/21 08:46:27,94.8
2024/08/21 08:51:27,175.35
2024/08/21 08:56:27,34.01
2024/08/21 09:01:27,52.28
2024/08/21 09:06:27,13.09
2024/08/21 09:11:27,140.31
2024/08/21 09:16:27,44.1
2024/08/21 09:21:27,227.43
2024/08/21 09:26:27,163.77
2024/08/21 09:31:27,325.63
2024/08/21 09:36:27,138.24
2024/08/21 09:41:27,69.1
2024/08/21 09:46:27,78.98
2024/08/21 09:51:27,72.48
2024/08/21 09:56:27,27.54
2024/08/21 10:01:27,102.11
2024/08/21 10:06:27,95.69
2024/08/21 10:11:27,72.14
2024/08/21 10:16:27,211.83
2024/08/21 10:21:27,96.94
2024/08/21 10:26:27,156.08
2024/08/21 10:31:27,66.42
2024/08/21 10:36:27,17.44
2024/08/21 10:41:27,13.05
2024/08/21 10:46:27,73.61
2024/08/21 10:51:27,196.44
2024/08/21 10:56:27,-1
2024/08/21 11:01:27,32.55
2024/08/21 11:06:27,63.44
2024/08/21 11:11:27,111.2
2024/08/21 11:16:27,170.12
2024/08/21 11:21:27,124.82
2024/08/21 11:26:27,47.28
2024/08/21 11:31:27,46.86
2024/08/21 11:36:27,18.86
2024/08/21 11:41:27,124.03
2024/08/21 11:46:27,210.43
2024/08/21 11:51:26,197.49
2024/08/21 11:56:26,49.39
2024/08/21 12:01:26,63.4
2024/08/21 12:06:26,58.61
2024/08/21 12:11:26,19.52
2024/08/21 12:16:26,17.89
2024/08/21 12:21:26,177.55
2024/08/21 12:26:26,170.62
2024/08/21 12:31:26,63.28
2024/08/21 12:36:26,133.21
2024/08/21 12:41:26,84.26
2024/08/21 12:46:26,117.79
2024/08/21 12:51:26,83.96
2024/08/21 12:56:26,148.12
2024/08/21 13:01:26,23.23
2024/08/21 13:06:26,36.42
2024/08/21 13:11:26,11.93
2024/08/21 13:16:26,39.22
2024/08/21 13:21:26,68.39
2024/08/21 13:26:26,152.27
2024/08/21 13:31:26,23.88
2024/08/21 13:36:26,96.22
2024/08/21 13:41:26,100.38
2024/08/21 13:46:26,115.43
2024/08/21 13:51:26,84.53
2024/08/21 13:56:26,18.45
2024/08/21 14:01:26,25.6
2024/08/21 14:06:26,22.16
2024/08/21 14:11:26,35.77
2024/08/21 14:16:26,45.04
2024/08/21 14:21:26,33.24
2024/08/21 14:26:26,121
2024/08/21 14:31:26,104.28
2024/08/21 14:36:26,68.25
2024/08/21 14:41:26,267.08
2024/08/21 14:46:26,27.04
2024/08/21 14:51:26,11.77
2024/08/21 14:56:26,140.23
2024/08/21 15:01:26,211.18
2024/08/21 15:06:26,116.03
2024/08/21 15:11:26,58.08
2024/08/21 15:16:26,95.48
2024/08/21 15:21:26,39.5
2024/08/21 15:26:26,70.47
2024/08/21 15:31:26,14.86
2024/08/21 15:36:26,31.93
2024/08/21 15:41:26,129.14
2024/08/21 15:46:26,156.72
2024/08/21 15:51:26,38.85
2024/08/21 15:56:26,55.71
2024/08/21 16:01:26,48.25
2024/08/21 16:06:26,19.18
2024/08/21 16:11:26,111.69
2024/08/21 16:16:26,116.2
2024/08/21 16:21:26,112.66
2024/08/21 16:26:26,87.81
2024/08/21 16:31:26,32.48
2024/08/21 16:36:26,121.6
2024/08/21 16:41:26,250.67
2024/08/21 16:46:26,19.3
2024/08/21 16:51:26,67.29
2024/08/21 16:56:26,124.25
2024/08/21 17:01:26,117.27
2024/08/21 17:06:26,59.3
2024/08/21 17:11:26,110.61
2024/08/21 17:16:26,15.33
2024/08/21 17:21:26,150.47
2024/08/21 17:26:26,8.22
2024/08/21 17:31:26,3.3
2024/08/21 17:36:26,12.37
2024/08/21 17:41:26,82.8
2024/08/21 17:46:26,21.73
2024/08/21 17:51:26,60.4
2024/08/21 17:56:26,-1
2024/08/21 18:01:26,17.81
2024/08/21 18:06:26,15.69
2024/08/21 18:11:27,24.15
2024/08/21 18:16:27,35.57
2024/08/21 18:21:27,114.79
2024/08/21 18:26:27,23.31
2024/08/21 18:31:27,31.41
2024/08/21 18:36:27,104.72
2024/08/21 18:41:27,264.41
2024/08/21 18:46:27,51.84
2024/08/21 18:51:26,19.63
2024/08/21 18:56:26,44.43
2024/08/21 19:01:26,63.33
2024/08/21 19:06:26,92.21
2024/08/21 19:11:26,112.52
2024/08/21 19:16:26,94.5
2024/08/21 19:21:26,90.94
2024/08/21 19:26:26,89.45
2024/08/21 19:31:26,50.39
2024/08/21 19:36:26,27.16
2024/08/21 19:41:25,99.08
2024/08/21 19:46:25,31.01
2024/08/21 19:51:25,17.25
2024/08/21 19:56:25,29.18
