Time,Value
2024/08/20 15:16:32,57.77
2024/08/20 15:21:32,42.1
2024/08/20 15:26:32,42.52
2024/08/20 15:31:32,93.86
2024/08/20 15:36:32,137.03
2024/08/20 15:41:32,132
2024/08/20 15:46:32,109.72
2024/08/20 15:51:32,146.97
2024/08/20 15:56:32,132.67
2024/08/20 16:01:32,22.13
2024/08/20 16:06:32,75.07
2024/08/20 16:11:32,61.3
2024/08/20 16:16:32,114.75
2024/08/20 16:21:32,16.19
2024/08/20 16:26:32,73.59
2024/08/20 16:31:32,244.46
2024/08/20 16:36:32,96.28
2024/08/20 16:41:32,91.83
2024/08/20 16:46:32,66.43
2024/08/20 16:51:32,188.31
2024/08/20 16:56:32,34.08
2024/08/20 17:01:32,39.97
2024/08/20 17:06:32,62.58
2024/08/20 17:11:32,45.66
2024/08/20 17:16:32,32.51
2024/08/20 17:21:32,54.44
2024/08/20 17:26:32,103.31
2024/08/20 17:31:32,129.94
2024/08/20 17:36:32,50.65
2024/08/20 17:41:32,115.57
2024/08/20 17:46:32,117.72
2024/08/20 17:51:32,33.55
2024/08/20 17:56:32,214.05
2024/08/20 18:01:32,15.92
2024/08/20 18:06:32,39.35
2024/08/20 18:11:32,71.05
2024/08/20 18:16:32,77.49
2024/08/20 18:21:31,73.73
2024/08/20 18:26:31,42.87
2024/08/20 18:31:31,100.54
2024/08/20 18:36:31,21.91
2024/08/20 18:41:31,54.85
2024/08/20 18:46:31,36.54
2024/08/20 18:51:31,67.63
2024/08/20 18:56:31,22.9
2024/08/20 19:01:31,102.12
2024/08/20 19:06:31,90.93
2024/08/20 19:11:31,40.23
2024/08/20 19:16:31,88.92
2024/08/20 19:21:31,126.97
2024/08/20 19:26:31,78.53
2024/08/20 19:31:31,100.41
2024/08/20 19:36:31,46.4
2024/08/20 19:41:31,56.12
2024/08/20 19:46:31,93.44
2024/08/20 19:51:31,76.31
2024/08/20 19:56:31,32.65
2024/08/20 20:01:31,22.53
2024/08/20 20:06:31,33.79
2024/08/20 20:11:31,35.86
2024/08/20 20:16:31,84.32
2024/08/20 20:21:31,21.34
2024/08/20 20:26:31,47.42
2024/08/20 20:31:31,30.42
2024/08/20 20:36:31,38.46
2024/08/20 20:41:31,105.21
2024/08/20 20:46:31,32.81
2024/08/20 20:51:31,15.35
2024/08/20 20:56:31,96.21
2024/08/20 21:01:31,40.46
2024/08/20 21:06:31,19.2
2024/08/20 21:11:31,27.72
2024/08/20 21:16:31,11.79
2024/08/20 21:21:31,51.54
2024/08/20 21:26:31,28.38
2024/08/20 21:31:31,36.73
2024/08/20 21:36:31,39.35
2024/08/20 21:41:30,46.61
2024/08/20 21:46:30,10.55
2024/08/20 21:51:30,21.01
2024/08/20 21:56:30,76.98
2024/08/20 22:01:30,13.28
2024/08/20 22:06:30,40.74
2024/08/20 22:11:30,28.02
2024/08/20 22:16:30,11.65
2024/08/20 22:21:30,28.34
2024/08/20 22:26:30,39.19
2024/08/20 22:31:30,89.84
2024/08/20 22:36:30,9.86
2024/08/20 22:41:30,77.75
2024/08/20 22:46:30,267.99
2024/08/20 22:51:29,44.95
2024/08/20 22:56:29,77.57
2024/08/20 23:01:29,127.9
2024/08/20 23:06:29,6.77
2024/08/20 23:11:29,46.25
2024/08/20 23:16:29,109.91
2024/08/20 23:21:29,117.52
2024/08/20 23:26:29,76.94
2024/08/20 23:31:29,246.49
2024/08/20 23:36:29,104.06
2024/08/20 23:41:29,26.99
2024/08/20 23:46:29,74.84
2024/08/20 23:51:29,57.12
2024/08/20 23:56:29,77.75
