Timestamp,starlink_download
2024/07/24 09:38:56,78.73
2024/07/24 09:43:56,106.9
2024/07/24 09:48:56,192.33
2024/07/24 09:53:56,31.81
2024/07/24 09:58:56,47.91
2024/07/24 10:03:56,105.26
2024/07/24 10:08:56,106.87
2024/07/24 10:13:56,203.31
2024/07/24 10:18:55,213.26
2024/07/24 10:23:55,71.14
2024/07/24 10:28:55,61.53
2024/07/24 10:33:55,404.39
2024/07/24 10:38:55,51.94
2024/07/24 10:43:55,96.43
2024/07/24 10:48:54,78.6
2024/07/24 10:53:54,104.23
2024/07/24 10:58:54,146.26
2024/07/24 11:03:54,58.96
2024/07/24 11:08:54,43.34
2024/07/24 11:13:54,46.8
2024/07/24 11:18:54,39.15
2024/07/24 11:23:54,59.29
2024/07/24 11:28:54,148.75
2024/07/24 11:33:54,53.47
2024/07/24 11:38:54,118.33
2024/07/24 11:43:54,110.03
2024/07/24 11:48:54,56.42
2024/07/24 11:53:54,158.97
2024/07/24 11:58:54,111.1
2024/07/24 12:03:54,91.84
2024/07/24 12:08:54,102.69
2024/07/24 12:13:54,48.57
2024/07/24 12:18:53,31.97
2024/07/24 12:23:53,127.46
2024/07/24 12:28:53,115.82
2024/07/24 12:33:53,70.63
2024/07/24 12:38:53,114.68
2024/07/24 12:43:53,80.65
2024/07/24 12:48:53,97.97
2024/07/24 12:53:53,99.84
2024/07/24 12:58:53,99.39
2024/07/24 13:03:53,111.16
2024/07/24 13:08:53,32.75
2024/07/24 13:13:53,122.03
2024/07/24 13:18:53,27.84
2024/07/24 13:23:53,74.28
2024/07/24 13:28:53,101.59
2024/07/24 13:33:53,63.13
2024/07/24 13:38:52,113.97
2024/07/24 13:43:52,94.12
2024/07/24 13:48:52,122.88
2024/07/24 13:53:52,135.34
2024/07/24 13:58:52,115.59
2024/07/24 14:03:52,32.78
2024/07/24 14:08:52,123.82
2024/07/24 14:13:52,88.8
2024/07/24 14:18:52,70.83
2024/07/24 14:23:52,84.24
2024/07/24 14:28:52,107.05
2024/07/24 14:33:52,57.73
2024/07/24 14:38:52,82.93
2024/07/24 14:43:52,124.57
2024/07/24 14:48:52,215.01
2024/07/24 14:53:52,32.93
2024/07/24 14:58:52,87.3
2024/07/24 15:03:52,43.35
2024/07/24 15:08:52,66.95
2024/07/24 15:13:52,214.25
2024/07/24 15:18:52,53.09
2024/07/24 15:23:52,-1
2024/07/24 15:28:52,140.71
2024/07/24 15:33:52,68.32
2024/07/24 15:38:52,166.75
2024/07/24 15:43:52,58.35
2024/07/24 15:48:52,60.78
2024/07/24 15:53:52,64.88
2024/07/24 15:58:52,219.92
2024/07/24 16:03:52,27.64
2024/07/24 16:08:52,-1
2024/07/24 16:13:51,64.13
2024/07/24 16:18:51,50.58
2024/07/24 16:23:51,168.73
2024/07/24 16:28:51,38.45
2024/07/24 16:33:51,109.04
2024/07/24 16:38:51,43.59
2024/07/24 16:43:51,32.74
2024/07/24 16:48:51,33.23
2024/07/24 16:53:51,-1
2024/07/24 16:58:51,92.8
2024/07/24 17:03:51,60.05
2024/07/24 17:08:51,23.63
2024/07/24 17:13:51,73.99
2024/07/24 17:18:51,55.86
2024/07/24 17:23:51,59.96
2024/07/24 17:28:51,72.32
2024/07/24 17:33:51,79.92
2024/07/24 17:38:51,40.04
2024/07/24 17:43:51,56.23
2024/07/24 17:48:51,44.41
2024/07/24 17:53:51,53.08
2024/07/24 17:58:51,57.41
2024/07/24 18:03:51,20.11
2024/07/24 18:08:51,71.67
2024/07/24 18:13:51,86.53
2024/07/24 18:18:51,54.76
2024/07/24 18:23:51,58.86
2024/07/24 18:28:51,117.23
2024/07/24 18:33:51,35.56
2024/07/24 18:38:51,81.33
2024/07/24 18:43:51,78.48
2024/07/24 18:48:51,41.35
2024/07/24 18:53:51,37.73
2024/07/24 18:58:51,28.13
2024/07/24 19:03:51,95.21
2024/07/24 19:08:51,52.17
2024/07/24 19:13:51,62.89
2024/07/24 19:18:51,209.28
2024/07/24 19:23:51,80.19
2024/07/24 19:28:51,37.18
2024/07/24 19:33:51,61.32
2024/07/24 19:38:51,39.74
2024/07/24 19:43:51,53.16
2024/07/24 19:48:51,75.14
2024/07/24 19:53:51,61.1
2024/07/24 19:58:51,115.08
2024/07/24 20:03:51,86.05
2024/07/24 20:08:51,72.29
2024/07/24 20:13:51,42.78
2024/07/24 20:18:51,31.45
2024/07/24 20:23:51,66.47
2024/07/24 20:28:51,29.83
2024/07/24 20:33:51,45.96
2024/07/24 20:38:51,59.19
2024/07/24 20:43:51,42.17
2024/07/24 20:48:51,76.11
2024/07/24 20:53:51,43.01
2024/07/24 20:58:51,30.99
2024/07/24 21:03:51,8.35
2024/07/24 21:08:51,6.19
2024/07/24 21:13:51,38.41
2024/07/24 21:18:51,10.65
2024/07/24 21:23:51,21.74
2024/07/24 21:28:51,15.77
2024/07/24 21:33:51,7.02
2024/07/24 21:38:51,39.75
2024/07/24 21:43:51,3.39
2024/07/24 21:48:51,31.5
2024/07/24 21:53:51,19.85
2024/07/24 21:58:51,34.6
2024/07/24 22:03:51,127.84
2024/07/24 22:08:51,14.1
2024/07/24 22:13:51,24.26
2024/07/24 22:18:51,22.38
2024/07/24 22:23:51,17.5
2024/07/24 22:28:51,37.98
2024/07/24 22:33:51,60.82
2024/07/24 22:38:51,20.36
2024/07/24 22:43:51,86.23
2024/07/24 22:48:51,61.15
2024/07/24 22:53:51,9.66
2024/07/24 22:58:51,23.94
2024/07/24 23:03:51,17.7
